stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_day,market_segment_type,avg_price_per_room,booking_status,email,booking_id
2,1,17,2016,3,6,Offline,34.56,0,Ariana_Hickman33@xfinity.com,
0,1,44,2016,3,12,Online,48.0,0,Jonathan_Jr.93@zoho.com,
0,1,0,2016,3,15,Online,58.0,0,RMartin@yahoo.com,
0,3,29,2016,3,16,Direct,40.0,0,PeterStrong@comcast.net,
2,1,46,2016,3,19,Offline,46.0,0,CWhite@att.com,
2,5,52,2016,3,17,Online,42.28,0,Chad_Shannon@xfinity.com,
2,2,5,2016,3,20,Offline,41.4,0,Paula.Clark@outlook.com,
1,0,0,2016,3,27,Direct,84.0,0,Michael.Keith@mail.com,
0,2,17,2016,4,7,Offline,53.1,0,Simpson_Alison30@aol.com,
2,4,0,2016,4,15,Direct,41.65,0,Ryan_Schmidt@hotmail.com,
2,5,46,2016,4,15,Direct,68.0,0,James_G@aol.com,
2,5,88,2016,4,15,Offline,69.7,0,Pierce_Jonathon43@att.com,
2,3,55,2016,4,17,Offline,43.4,0,LukeLee@xfinity.com,
2,5,100,2016,4,23,Offline,37.4,0,RuthMurray@zoho.com,
1,1,197,2016,4,30,Groups,54.5,0,ATodd74@protonmail.com,
0,1,0,2016,5,10,Direct,79.0,0,Nathan_Lawrence@hotmail.com,
0,2,468,2016,5,12,Groups,67.0,0,Jonathan.F@hotmail.com,
2,5,207,2016,5,8,Online,81.2,0,Shannon_R83@comcast.net,
0,2,0,2016,5,13,Direct,85.0,0,Karen_Perez@att.com,
2,2,68,2016,6,17,Online,119.0,0,Kyle.P20@outlook.com,
2,8,166,2016,6,30,Offline,90.2,0,SusanBennett51@yandex.com,
2,5,223,2016,7,4,Online,82.71,0,Flores_Amber@hotmail.com,
4,10,171,2016,7,2,Offline,119.7,0,Lambert.Melissa15@mail.com,
2,4,15,2016,7,17,Direct,243.0,0,John.Lopez34@xfinity.com,
2,5,103,2016,7,23,Online,182.0,0,APena@hotmail.com,
2,2,194,2016,8,7,Offline,97.4,0,Stewart_Troy12@gmail.com,
2,5,193,2016,8,20,Offline,157.0,0,DGreer@outlook.com,
0,1,12,2016,10,8,Direct,120.0,0,WBrady@outlook.com,
1,3,1,2016,10,10,Online,135.0,0,Darren.Sullivan@gmail.com,
0,5,363,2016,10,11,Groups,60.0,0,Roberts.Debra@aol.com,
0,1,2,2016,10,19,Online,75.0,0,Diane_P@yahoo.com,
2,4,91,2016,10,16,Online,60.0,0,Karen_Anderson57@mail.com,
2,5,156,2016,10,22,Offline,55.0,0,Tanner.Susan@mail.com,
0,2,44,2016,11,15,Online,37.8,0,Marcus.Mcintosh@aol.com,
0,1,16,2016,11,26,Online,78.0,0,Moore_Linda@aol.com,
2,5,58,2016,11,23,Offline,35.0,0,Leonard_Lauren@xfinity.com,
0,2,60,2016,12,2,Online,99.0,0,Nicole_Moyer@att.com,
1,5,13,2016,12,6,Offline,50.0,0,James.F@gmail.com,
0,3,49,2016,12,8,Direct,97.2,0,Stephen_Y39@protonmail.com,
0,1,2,2016,12,14,Corporate,30.0,0,Theresa.H@xfinity.com,
4,10,40,2016,12,1,Offline,64.0,0,Cisneros_Joshua@yahoo.com,
0,1,10,2016,12,15,Online,43.0,0,Michael_Craig@verizon.com,
0,1,3,2016,12,17,Direct,39.0,0,DavidCollins@protonmail.com,
2,3,15,2016,12,16,Online,31.41,0,JGutierrez@zoho.com,
3,9,3,2016,12,12,Corporate,27.0,0,CHamilton23@zoho.com,
0,2,128,2016,12,30,Groups,340.0,0,Stone_Michael@outlook.com,
1,2,196,2016,12,30,Groups,114.0,0,RavenThomas43@outlook.com,
0,2,97,2015,7,3,Offline,63.75,1,Dr._P@gmail.com,
0,1,132,2015,7,23,Groups,90.0,0,James_S@zoho.com,
0,2,36,2015,8,7,Groups,62.0,1,JonathanGrant@outlook.com,
2,2,16,2015,8,8,Groups,62.0,0,Burns_Timothy@att.com,
0,2,39,2015,8,14,Offline,101.5,1,Nelson_Renee84@yandex.com,
0,2,39,2015,8,14,Offline,109.0,0,JHarris@aol.com,
0,2,0,2015,8,14,Offline,109.0,1,Jones.Jeremy91@xfinity.com,
0,2,39,2015,8,14,Offline,109.0,0,Johns.Patrick@yandex.com,
2,2,40,2015,8,15,Groups,60.0,0,CrystalWilliams38@att.com,
0,1,1,2015,8,18,Direct,114.0,1,MichaelLyons@protonmail.com,
2,5,120,2015,8,20,Offline,88.38,0,Ricardo_A@gmail.com,
0,2,3,2015,9,3,Online,114.5,0,Christian_Charles@gmail.com,
2,2,67,2015,9,6,Direct,80.0,0,Jesse_M@xfinity.com,
0,1,0,2015,9,8,Direct,114.0,0,David.Johnson@zoho.com,
0,2,168,2015,9,11,Groups,60.0,0,Terry.Brennan@mail.com,
0,2,168,2015,9,11,Groups,60.0,0,Craig.Flores@hotmail.com,
0,1,14,2015,9,15,Online,96.0,0,Kara.Krueger31@yandex.com,
2,4,152,2015,9,16,Offline,136.68,1,Pamela.M@aol.com,
2,2,88,2015,9,26,Groups,170.0,1,Thompson.David@outlook.com,
2,3,33,2015,9,26,Offline,57.92,1,TinaSnyder21@xfinity.com,
1,2,66,2015,10,9,Offline,75.0,0,Smith_Stephen@yahoo.com,
2,5,73,2015,10,11,Online,89.25,1,Dickson_Sean@aol.com,
0,0,0,2015,10,15,Offline,0.0,0,Brittany.Larson@zoho.com,
2,1,69,2015,10,25,Groups,85.67,0,Lee.B@yandex.com,
0,3,72,2015,10,28,Groups,85.67,0,Cassandra.T43@outlook.com,
2,1,67,2015,11,1,Offline,32.71,0,Mary.Marsh30@yahoo.com,
1,1,85,2015,11,7,Groups,111.0,1,Thomas_Dawn72@outlook.com,
0,3,105,2015,11,26,Online,72.25,1,Kaylee_S@yandex.com,
2,2,15,2015,12,4,Online,104.5,0,Daniel.Mueller@gmail.com,
0,1,2,2015,12,16,Direct,85.0,0,Emily.C@outlook.com,
1,1,4,2016,1,2,Online,97.0,0,Bradley_Cheryl18@outlook.com,
1,0,27,2016,1,10,Online,89.0,0,Nash_Brian@mail.com,
0,3,38,2016,1,14,Online,78.3,1,SusanStafford44@att.com,
0,3,151,2016,1,19,Offline,80.0,1,Melissa_Cunningham@att.com,
2,1,38,2016,2,13,Direct,67.5,0,EOsborne@yandex.com,
0,1,0,2016,2,27,Offline,60.0,1,Simpson.Patricia@outlook.com,
1,3,48,2016,3,7,Online,73.95,1,Danielle.Lopez@att.com,
2,1,393,2016,3,19,Groups,62.8,1,Grant_Jonathan63@protonmail.com,
2,1,393,2016,3,19,Groups,70.53,1,Sheila.E@outlook.com,
0,4,57,2016,3,30,Online,76.76,1,Hubbard.Sarah@xfinity.com,
1,2,40,2016,4,1,Online,107.1,1,Marie.Ramirez@att.com,
1,1,79,2016,4,2,Online,87.3,1,Nguyen.Kyle@yandex.com,
2,4,104,2016,4,2,Online,82.45,1,DestinyGraham@zoho.com,
0,1,55,2016,4,6,Offline,80.0,1,Luis.Smith@outlook.com,
2,0,275,2016,4,17,Offline,110.0,1,Andrea.Torres96@zoho.com,
1,2,168,2016,4,22,Offline,85.0,1,ANeal@yahoo.com,
2,0,146,2016,4,24,Offline,95.0,1,Renee.Glass@outlook.com,
2,0,146,2016,4,24,Offline,95.0,1,George.Harrison@comcast.net,
0,4,106,2016,4,27,Online,85.0,1,Mcdowell_Dr.@att.com,
2,4,160,2016,4,27,Offline,90.0,1,Moore_Nicholas@hotmail.com,
0,1,443,2016,4,29,Offline,60.0,1,Dr..D@zoho.com,
0,2,15,2016,4,29,Online,177.0,1,MichaelHughes@yandex.com,
1,2,19,2016,4,29,Online,217.67,1,Amanda.W@aol.com,
2,2,110,2016,4,30,Online,89.25,1,John_Spence@zoho.com,
1,2,84,2016,5,16,Online,126.9,1,Sharon.Frost@verizon.com,
1,2,451,2016,5,16,Groups,60.0,1,MichaelPugh@mail.com,
0,4,323,2016,5,17,Offline,70.0,1,Devin_E78@att.com,
0,2,211,2016,5,20,Offline,100.0,1,Welch.Andrew91@yahoo.com,
1,1,65,2016,5,23,Direct,85.0,1,JSmall94@protonmail.com,
0,2,158,2016,5,24,Groups,130.0,1,Tracy.Anderson43@mail.com,
0,2,158,2016,5,24,Groups,130.0,1,Lopez.Sarah@aol.com,
0,3,316,2016,5,26,Groups,110.0,0,Palmer.Eric@yahoo.com,
0,3,316,2016,5,26,Groups,110.0,0,Charles.B@comcast.net,
0,3,316,2016,5,26,Groups,110.0,0,KTerrell84@aol.com,
0,1,57,2016,6,3,Online,126.36,1,Erin_W17@aol.com,
0,2,177,2016,6,3,Offline,100.0,1,Kevin.Williams@yandex.com,
0,3,213,2016,6,7,Offline,130.0,1,Ball_Jacob@verizon.com,
2,5,87,2016,6,8,Online,93.55,1,Brandi.Larson@verizon.com,
0,2,337,2016,6,9,Groups,62.0,1,Roberto_S@att.com,
2,4,69,2016,6,12,Offline,120.0,1,Collins_Jonathan@hotmail.com,
0,3,11,2016,6,14,Corporate,90.0,1,Lindsey_F@hotmail.com,
0,3,71,2016,6,14,Offline,120.0,1,Fitzgerald_Rachael78@protonmail.com,
0,1,81,2016,6,23,Online,90.9,1,Brock_Daniel79@verizon.com,
2,1,26,2016,6,26,Online,137.67,1,Jason_Salazar@yandex.com,
1,0,77,2016,6,27,Direct,128.7,1,Joseph_R57@aol.com,
0,4,167,2016,6,28,Online,62.18,1,Jamie_B@zoho.com,
1,2,22,2016,7,1,Online,168.3,1,Harris_Spencer@hotmail.com,
1,0,179,2016,7,17,Online,85.5,1,Taylor.Graham@xfinity.com,
0,1,12,2016,7,20,Online,89.0,1,Taylor.Ortiz@yahoo.com,
1,1,180,2016,7,23,Online,96.3,1,Andrew_Salinas@outlook.com,
0,4,178,2016,8,10,Online,89.25,1,William.Perez@verizon.com,
0,3,138,2016,8,16,Direct,121.2,1,DDS_Morgan@hotmail.com,
1,4,128,2016,8,17,Online,122.4,1,Dustin.Thompson@att.com,
1,2,187,2016,8,19,Online,105.3,1,Jennifer.F44@outlook.com,
0,2,419,2016,9,1,Groups,62.0,1,Benjamin.L@aol.com,
2,1,133,2016,9,3,Online,118.8,1,Mary.W@comcast.net,
0,2,61,2016,9,6,Online,120.6,1,RobertChristian@yahoo.com,
0,2,140,2016,9,7,Online,116.1,1,Lane_Jennifer@yandex.com,
1,3,66,2016,9,8,Online,149.4,1,Jose.Fisher58@mail.com,
0,2,178,2016,9,9,Groups,135.0,1,Douglas_Contreras@hotmail.com,
1,2,198,2016,9,9,Offline,90.0,1,Hall.Jamie@mail.com,
0,2,4,2016,9,13,Online,124.36,1,Corey.P@gmail.com,
0,2,0,2016,9,13,Corporate,65.0,0,Shannon_Phillips@yandex.com,
0,4,103,2016,9,13,Online,168.3,1,Kathleen_J@protonmail.com,
0,2,433,2016,9,15,Groups,62.0,1,WHolden@comcast.net,
0,2,71,2016,9,20,Offline,80.75,1,Kelly_Shaffer96@aol.com,
3,5,130,2016,9,25,Online,140.4,1,William_M28@yandex.com,
1,2,418,2016,9,26,Offline,107.0,0,Bryan.Brown@xfinity.com,
0,3,214,2016,9,29,Online,120.9,1,Brewer.Sheri@att.com,
2,1,179,2016,10,1,Online,108.9,1,Mr..Wagner@att.com,
1,4,275,2016,10,5,Offline,90.0,1,Thornton_Tony@yandex.com,
0,2,454,2016,10,6,Groups,62.0,1,Julie_Carr@hotmail.com,
0,3,143,2016,10,6,Online,151.2,1,Phillips_Gary@verizon.com,
1,2,338,2016,10,7,Offline,80.0,1,Jon.J80@aol.com,
0,3,314,2016,10,12,Offline,75.0,1,SReynolds71@aol.com,
0,3,37,2016,10,13,Offline,105.0,1,Krista_Zavala@hotmail.com,
0,3,37,2016,10,13,Offline,105.0,1,Shelby_C51@gmail.com,
1,0,286,2016,10,16,Offline,90.0,1,Samantha_Evans@att.com,
0,2,468,2016,10,20,Groups,62.0,1,Tricia.Dillon@verizon.com,
2,2,87,2016,10,23,Online,118.35,1,Anthony.C@hotmail.com,
0,2,93,2016,10,27,Online,90.9,1,Andrew_G60@yandex.com,
2,2,275,2016,10,28,Online,90.95,1,Garner.Lori31@verizon.com,
2,0,150,2016,10,30,Online,80.1,1,Alex.D@hotmail.com,
2,0,75,2016,10,30,Offline,105.0,1,Jessica.W@xfinity.com,
0,3,304,2016,11,3,Offline,89.0,1,AnnGonzales65@yahoo.com,
0,3,304,2016,11,3,Offline,89.0,1,JSoto@yandex.com,
0,1,211,2016,11,18,Online,78.3,1,Pamela_Brown@aol.com,
0,4,79,2016,11,30,Online,88.4,1,MBartlett18@zoho.com,
0,2,36,2016,12,16,Online,154.0,1,James_R@zoho.com,
0,2,531,2016,12,22,Groups,62.8,1,PDuarte@comcast.net,
2,0,20,2016,12,25,Online,88.0,1,Brandi_Vance25@gmail.com,
0,1,15,2016,12,27,Groups,65.0,1,John.Martin@hotmail.com,
1,1,332,2015,9,14,Groups,62.0,1,Tina_Jackson95@mail.com,
2,0,359,2015,10,11,Groups,60.0,1,William.R@yandex.com,
2,0,359,2015,10,11,Groups,60.0,1,MPope@verizon.com,
0,1,2,2016,1,27,Complementary,0.0,0,LaceyTran77@aol.com,
1,5,199,2015,8,10,Online,76.5,1,Daniel.J@aol.com,
2,3,238,2015,9,18,Online,89.25,1,Hamilton_Ralph@outlook.com,
2,2,260,2015,7,4,Groups,62.0,1,Wood_Laura70@gmail.com,
2,1,268,2015,7,12,Offline,82.0,1,Steven.V@comcast.net,
1,1,311,2015,8,24,Groups,60.0,1,John.Vazquez@yahoo.com,
2,2,281,2015,7,25,Groups,62.0,1,James_Cox@comcast.net,
2,2,295,2015,8,8,Groups,62.0,1,LPatterson@gmail.com,
2,2,323,2015,9,5,Groups,62.0,1,KimberlyBlackburn@xfinity.com,
2,5,180,2015,7,19,Online,76.5,1,SYang@hotmail.com,
0,2,336,2015,9,18,Offline,101.5,1,JBowman@comcast.net,
1,4,41,2015,7,20,Offline,104.0,0,Ronnie_S@att.com,
1,5,136,2015,8,10,Online,179.1,0,Brian.Mueller@att.com,
1,0,12,2015,8,16,Corporate,184.45,1,DavidGarza30@protonmail.com,
4,6,151,2015,8,16,Offline,96.3,1,Cassidy_M81@aol.com,
2,5,46,2015,8,22,Offline,160.43,0,Alfred.S@protonmail.com,
1,2,30,2015,8,28,Direct,152.0,1,Matthew.G@protonmail.com,
1,4,104,2015,9,2,Online,71.69,0,Byrd.Wendy@att.com,
4,10,354,2015,9,15,Offline,68.88,0,JValenzuela@att.com,
0,1,21,2015,9,23,Corporate,75.65,1,MD_Matthew@yandex.com,
0,2,91,2015,10,6,Online,106.0,1,Luna_Tasha@comcast.net,
2,5,62,2015,10,25,Online,47.0,0,Wallace.Matthew@verizon.com,
2,3,51,2015,10,31,Online,51.84,1,AnneWalker@outlook.com,
5,11,31,2015,11,2,Corporate,40.0,1,Zachary.Frederick@comcast.net,
0,4,49,2015,11,3,Corporate,35.0,0,Reid.Scott@outlook.com,
0,1,235,2015,11,20,Online,58.32,1,MaryFoley@gmail.com,
0,2,103,2016,2,9,Groups,50.0,0,Gary_B25@hotmail.com,
0,1,12,2016,2,27,Online,48.0,1,Heather_J@yahoo.com,
1,1,123,2016,2,27,Groups,64.0,0,Joseph_Stanton@comcast.net,
1,3,106,2016,3,24,Groups,84.0,1,Monica_Conner@hotmail.com,
0,3,169,2016,3,31,Groups,72.0,0,Johnathan.Mcknight@xfinity.com,
1,3,169,2016,3,31,Groups,66.0,0,AnthonyNguyen@comcast.net,
1,3,169,2016,3,31,Groups,66.0,0,Wright_Jennifer58@outlook.com,
0,2,168,2016,4,12,Groups,86.0,1,ARice63@xfinity.com,
1,1,185,2016,4,18,Groups,86.0,1,William_Davis50@att.com,
1,1,197,2016,4,23,Direct,49.3,0,Ramirez_Brittney@hotmail.com,
2,2,143,2016,4,24,Groups,84.0,1,CarolynFitzpatrick@comcast.net,
0,3,12,2016,4,27,Groups,72.0,1,Turner_Patrick@yandex.com,
1,5,80,2016,5,2,Online,73.0,1,Sara.W@comcast.net,
1,1,225,2016,5,28,Groups,85.0,0,Brandon.O@yahoo.com,
2,4,107,2016,6,5,Online,80.0,1,Ashley_F@aol.com,
2,5,21,2016,6,16,Direct,129.0,1,Powers.Carly@hotmail.com,
0,5,293,2016,6,21,Online,72.0,1,Burns_Donald@att.com,
2,5,236,2016,7,2,Online,81.0,0,MHall90@att.com,
1,2,154,2016,7,25,Direct,170.0,1,Robert.S@att.com,
1,0,67,2016,7,31,Online,179.0,1,YvetteEvans82@mail.com,
2,5,150,2016,8,1,Online,162.86,1,Carter.Amber@att.com,
0,4,155,2016,8,10,Online,205.0,1,Christopher.Moss82@hotmail.com,
1,2,138,2016,8,12,Online,214.0,1,CBennett@outlook.com,
4,6,193,2016,8,20,Direct,122.4,1,Emily.Mccarthy58@yahoo.com,
2,6,164,2016,8,26,Online,232.25,1,Maria_Burns@mail.com,
0,1,43,2016,9,1,Online,189.0,1,William_W@zoho.com,
2,2,157,2016,10,1,Offline,52.0,1,KScott@yahoo.com,
1,1,151,2016,10,8,Online,63.5,1,Garcia_Heather@yandex.com,
2,2,393,2016,10,8,Groups,72.0,1,Weaver_Linda@comcast.net,
2,0,131,2016,10,9,Groups,55.0,1,Christian.Jennings@yandex.com,
2,1,181,2016,10,16,Groups,37.0,1,Rosario_James@yahoo.com,
2,1,181,2016,10,16,Groups,37.0,1,Cynthia_Ferguson86@yahoo.com,
0,3,211,2016,10,19,Online,67.8,1,Moreno_Micheal@comcast.net,
2,2,46,2016,10,29,Online,112.0,1,Elizabeth.Phelps@protonmail.com,
2,5,142,2016,10,29,Online,103.57,1,Angela_Arellano@att.com,
2,3,33,2016,11,6,Online,37.8,1,William_Tucker@xfinity.com,
1,4,40,2016,11,21,Online,59.64,1,Davidson_Alyssa@xfinity.com,
2,1,183,2016,12,3,Groups,72.0,1,Jennifer.Dixon@zoho.com,
2,0,275,2015,10,4,Offline,50.0,1,LisaNelson@att.com,
1,1,207,2015,9,26,Offline,34.0,1,Kyle_J@gmail.com,
0,3,109,2016,12,8,Direct,49.02,0,Smith_Timothy@yahoo.com,
0,2,8,2016,3,29,Corporate,42.0,0,JasonArnold@protonmail.com,
2,2,150,2015,7,10,Online,123.0,1,PPowell67@zoho.com,
2,5,104,2015,7,16,Offline,88.4,0,Blackwell.Jesus@yahoo.com,
2,5,43,2015,7,24,Offline,158.5,0,ChristineWilson@yandex.com,
2,6,57,2015,7,18,Offline,135.0,0,Joseph_DDS@gmail.com,
2,1,38,2015,7,25,Direct,162.0,0,Fuller_Michelle@zoho.com,
2,6,50,2015,7,23,Online,149.25,0,KatherineGriffin@zoho.com,
1,2,43,2015,7,31,Offline,134.0,0,John_B@verizon.com,
2,5,55,2015,8,2,Online,148.75,0,Christian.Burgess55@hotmail.com,
1,2,41,2015,8,10,Online,202.0,0,Wilson.David@mail.com,
1,5,66,2015,8,17,Offline,149.2,0,Ashley_H@mail.com,
0,1,0,2015,9,2,Online,161.0,0,Tanya_Brown@comcast.net,
0,3,0,2015,9,23,Direct,172.33,0,Cuevas_Teresa76@yandex.com,
2,2,273,2015,10,4,Offline,48.6,0,Megan_Robertson@aol.com,
1,1,221,2015,10,10,Offline,74.0,0,CAtkins78@protonmail.com,
2,5,277,2015,10,6,Groups,77.29,0,PeggyPerkins@protonmail.com,
1,3,7,2015,10,12,Corporate,109.0,0,Megan_T12@att.com,
2,3,287,2015,10,15,Groups,44.5,0,Anthony_Robin@yahoo.com,
0,1,1,2015,11,11,Corporate,35.0,1,Edward.C@mail.com,
2,7,35,2015,11,6,Corporate,58.2,0,Scott_N@xfinity.com,
1,3,3,2015,11,19,Offline,32.0,0,Phillip_F@gmail.com,
0,3,43,2015,12,30,Online,119.0,1,Fisher.Robert56@aol.com,
2,4,105,2015,11,18,Offline,69.0,0,Joshua_B@verizon.com,
0,1,108,2016,3,1,Online,46.4,1,Richard.Barr@yandex.com,
4,9,2,2015,11,14,Direct,82.69,0,PGlenn@hotmail.com,
0,1,1,2015,11,26,Online,68.0,0,Xavier.M66@att.com,
1,0,0,2015,12,7,Offline,25.0,0,Angel.Rodriguez82@yahoo.com,
1,2,92,2016,2,26,Groups,79.0,1,Jesus.Mack42@mail.com,
0,1,26,2015,12,12,Online,104.0,0,Payne.David@mail.com,
0,1,0,2015,12,16,Direct,46.0,0,DVM.Eric@yandex.com,
2,5,29,2015,12,22,Online,51.2,0,Amber_Hernandez94@protonmail.com,
1,1,5,2015,12,28,Direct,58.0,0,Rhodes_Rachel@mail.com,
0,3,47,2015,12,30,Offline,139.48,0,Landry.Jill@mail.com,
0,1,1,2016,1,12,Direct,38.0,0,HTapia50@zoho.com,
0,1,0,2016,1,19,Online,48.0,0,Rebecca.W@att.com,
0,1,0,2016,12,6,Direct,61.0,0,Amber_Dennis@att.com,
0,1,9,2016,1,29,Online,48.0,0,Destiny_Reyes@outlook.com,
0,1,8,2016,3,9,Offline,30.6,0,Alexandra_S@att.com,
2,5,42,2016,2,25,Offline,31.0,0,Christopher_Coleman@aol.com,
0,2,6,2016,3,8,Complementary,0.0,0,Heather_King@verizon.com,
0,2,30,2016,3,11,Offline,29.0,0,Clark.Michele@yahoo.com,
0,1,6,2016,3,17,Corporate,30.0,0,Wilson_Alyssa51@yahoo.com,
1,0,1,2016,3,27,Online,38.4,0,Marcus_A51@protonmail.com,
4,8,89,2016,4,9,Online,68.0,0,AAdams40@xfinity.com,
2,2,55,2016,4,17,Online,58.0,0,Todd.E@mail.com,
0,1,1,2016,5,5,Online,97.0,0,Scott_Kristine@att.com,
2,5,106,2016,5,19,Offline,46.75,0,Richard_Shaw47@att.com,
1,2,4,2016,5,30,Online,63.2,0,Jones.Ann@zoho.com,
1,4,105,2016,5,30,Online,84.2,0,Mcpherson.Samantha@hotmail.com,
4,10,98,2016,5,30,Online,98.76,0,King.Calvin@comcast.net,
0,1,1,2016,6,22,Offline,91.0,0,Scott.Moreno@xfinity.com,
1,0,0,2016,6,27,Online,130.13,0,Sara_MD@att.com,
2,5,222,2016,6,23,Offline,57.6,0,JAustin@zoho.com,
0,5,172,2016,6,28,Online,89.1,0,Lopez.Marissa@outlook.com,
0,1,16,2016,11,23,Corporate,35.0,0,FaithBailey@gmail.com,
2,4,153,2016,7,24,Offline,105.47,0,KathleenFlores@zoho.com,
1,3,40,2016,7,28,Online,215.1,0,Nguyen_Christopher@aol.com,
2,5,113,2016,7,26,Direct,181.8,0,LBallard@att.com,
4,10,154,2016,7,21,Offline,108.0,0,Elizabeth.R27@mail.com,
1,2,7,2016,8,5,Online,251.0,0,Mccormick.David@yandex.com,
1,0,53,2016,8,7,Online,269.0,0,Michele_G@yahoo.com,
2,5,154,2016,8,2,Direct,183.0,0,Padilla_Jeremy@zoho.com,
3,5,147,2016,8,8,Online,201.0,0,Martin.Kristin@xfinity.com,
2,4,59,2016,8,12,Online,329.0,0,Michele.A93@yandex.com,
1,1,23,2016,8,20,Online,231.0,0,Michelle_S@protonmail.com,
1,2,179,2016,9,30,Online,110.33,0,Tiffany.M92@xfinity.com,
0,1,1,2016,10,4,Online,95.0,0,EJones@hotmail.com,
4,10,188,2016,9,25,Direct,114.71,0,Stephanie_Hampton@gmail.com,
1,4,7,2016,10,5,Groups,50.0,0,Beltran_Laura93@outlook.com,
0,4,364,2016,10,12,Groups,69.0,0,Debra.W95@yahoo.com,
2,4,170,2016,10,16,Offline,110.83,0,Tammy_B@gmail.com,
0,2,1,2016,10,20,Direct,91.0,0,Mary.DVM@att.com,
2,4,93,2016,10,27,Online,102.93,0,Eric_S@yahoo.com,
2,3,77,2016,10,28,Online,69.12,0,RJohnston@gmail.com,
2,2,90,2016,10,29,Online,49.9,0,Terry.Rachel@att.com,
1,4,43,2016,10,31,Online,66.48,0,Robert.B@outlook.com,
2,5,96,2016,10,29,Online,78.43,0,NLopez@gmail.com,
1,2,3,2016,11,14,Corporate,30.0,0,Tran_Jessica@att.com,
1,0,7,2016,11,21,Corporate,30.0,0,Amber.C@yahoo.com,
0,1,0,2016,11,24,Direct,55.0,0,Torres.Janet@aol.com,
2,5,3,2016,11,21,Online,36.4,0,David.Blackburn@yahoo.com,
2,2,68,2016,11,26,Offline,29.0,0,Samuel_Mcgee40@att.com,
2,5,64,2016,11,23,Offline,29.0,0,Stark_Brett@protonmail.com,
0,1,128,2016,12,3,Groups,64.0,0,Smith_Stuart@protonmail.com,
2,2,26,2016,12,4,Offline,50.0,0,Eric_Francis@hotmail.com,
0,1,34,2016,12,9,Online,48.0,0,Combs_Amanda@comcast.net,
1,2,102,2016,12,30,Direct,159.0,0,MichaelTaylor@yahoo.com,
1,2,62,2016,12,30,Offline,137.33,0,William_Clark@outlook.com,
4,9,170,2016,12,22,Online,45.69,0,Nelson.John18@protonmail.com,
2,1,96,2015,7,11,Offline,94.5,1,Sheri_Garcia@zoho.com,
0,1,0,2015,8,5,Direct,75.0,0,Walton_Alison@outlook.com,
2,2,16,2015,8,8,Groups,62.0,0,Philip.Mcclain@hotmail.com,
2,2,16,2015,8,8,Groups,62.0,0,Jamie_Sweeney@yahoo.com,
0,4,15,2015,8,18,Offline,75.0,0,Michelle.P@zoho.com,
0,2,55,2015,8,26,Groups,62.0,0,Janet.Ford@outlook.com,
0,1,11,2015,8,29,Online,90.0,1,Christopher.E75@verizon.com,
0,3,22,2015,9,1,Online,105.0,0,Ryan.S@yandex.com,
2,0,55,2015,9,6,Groups,75.0,0,Sean_L@verizon.com,
2,6,4,2015,9,8,Online,132.13,0,Suzanne.Hawkins70@protonmail.com,
0,1,9,2015,9,11,Online,105.0,1,Susan_Guerrero23@protonmail.com,
0,1,48,2015,9,11,Offline,104.0,0,Carl_L@protonmail.com,
0,2,30,2015,9,16,Online,85.5,0,AYork@mail.com,
0,2,17,2015,9,17,Online,114.5,0,Melanie_P61@aol.com,
0,3,162,2015,9,17,Offline,70.0,0,John.C@mail.com,
1,3,25,2015,9,21,Online,90.98,0,Jessica_J77@xfinity.com,
2,3,87,2015,9,25,Groups,170.0,1,VirginiaRamos@xfinity.com,
0,2,164,2015,10,2,Offline,100.0,0,Ashley_Perez@zoho.com,
2,3,32,2015,10,4,Online,94.5,1,JonathanGray@gmail.com,
1,2,98,2015,10,9,Groups,85.0,1,Alejandra_Davies@zoho.com,
2,3,50,2015,10,18,Online,94.5,1,LWalton93@hotmail.com,
2,1,69,2015,10,25,Groups,85.67,0,Willie.W@aol.com,
0,3,72,2015,10,28,Groups,85.67,0,Amy_G@xfinity.com,
0,1,140,2015,11,18,Groups,65.0,0,John_Warren@outlook.com,
1,2,98,2015,11,23,Groups,84.0,1,Allison.C@verizon.com,
1,2,98,2015,11,23,Groups,70.0,1,Mooney.Nicholas@zoho.com,
0,2,88,2015,12,4,Complementary,0.0,0,Craig_Scott93@outlook.com,
2,1,198,2015,12,5,Groups,90.0,1,Wilson_Andrew@gmail.com,
0,1,1,2015,12,10,Online,85.0,0,Schultz.Sarah@comcast.net,
1,4,24,2016,1,6,Online,68.99,0,Martinez.Kimberly@protonmail.com,
0,3,2,2016,1,7,Online,77.25,0,Mr.Meyers@xfinity.com,
1,1,28,2016,1,18,Online,76.69,0,Rachel_J@mail.com,
1,3,55,2016,2,1,Online,75.95,0,Lindsey.P75@zoho.com,
2,7,28,2016,2,5,Online,101.78,1,DBurke@zoho.com,
0,2,19,2016,2,12,Online,91.0,1,Yolanda_P23@aol.com,
1,2,10,2016,2,26,Online,106.0,1,DMD@verizon.com,
2,1,116,2016,2,28,Offline,61.0,1,Bryan.Lopez@mail.com,
0,1,49,2016,3,17,Online,71.1,1,Patricia.T76@protonmail.com,
0,3,251,2016,3,22,Groups,125.0,1,Daniel.D30@comcast.net,
0,3,251,2016,3,22,Groups,90.0,1,Blair.Andrea@protonmail.com,
