hotel,booking_status,lead_time,arrival_year,arrival_month,arrival_date_week_number,arrival_day,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,country,avg_price_per_room,email
City Hotel,1,364,2015,10,42,16,0,2,Offline,PRT,101.5,Nancy_Keller@hotmail.com
Resort Hotel,0,14,2015,7,27,1,0,2,Online,GBR,98.0,LHines@verizon.com
Resort Hotel,0,104,2015,7,28,6,1,3,Online,PRT,73.8,Audrey.Garcia66@verizon.com
Resort Hotel,0,116,2015,7,29,12,2,5,Offline,PRT,119.25,Gregory_Green32@comcast.net
Resort Hotel,0,0,2015,8,33,14,0,1,Direct,CHE,203.0,EmilyCollins95@hotmail.com
Resort Hotel,0,10,2015,8,34,20,0,0,Online,PRT,0.0,James.A75@comcast.net
Resort Hotel,0,51,2015,8,34,21,2,4,Online,ESP,183.0,RyanBuchanan@mail.com
Resort Hotel,1,340,2015,9,37,12,2,5,Offline,PRT,0.0,Shane_Carroll@att.com
Resort Hotel,0,2,2015,10,42,12,1,1,Online,ESP,56.0,Johnson_Mary@yahoo.com
Resort Hotel,1,165,2015,10,43,23,2,5,Online,PRT,56.0,PMassey70@att.com
Resort Hotel,1,148,2015,10,43,24,0,1,Groups,PRT,47.0,Gary.Barker@verizon.com
Resort Hotel,1,7,2015,10,44,29,0,1,Corporate,PRT,48.0,Cody_Williams95@yandex.com
Resort Hotel,0,13,2015,10,44,30,0,2,Online,PRT,76.0,AlyssaEdwards@gmail.com
Resort Hotel,0,45,2015,10,44,30,1,2,Offline,CN,54.0,JMoon@verizon.com
Resort Hotel,0,37,2015,11,46,8,2,5,Corporate,PRT,36.0,Scott_A85@hotmail.com
Resort Hotel,0,24,2015,11,47,21,0,1,Corporate,PRT,44.0,BonnieMcclain62@outlook.com
Resort Hotel,1,44,2015,12,49,5,2,1,Groups,PRT,70.0,AmandaSchmidt15@att.com
Resort Hotel,1,111,2016,2,7,12,0,2,Groups,PRT,70.0,Seth_Goodman@protonmail.com
Resort Hotel,1,45,2016,3,12,19,2,1,Offline,PRT,65.65,SHuffman@comcast.net
Resort Hotel,1,106,2016,3,13,24,1,3,Groups,PRT,84.0,Jacob_E82@verizon.com
Resort Hotel,1,106,2016,3,13,24,1,3,Groups,PRT,84.0,Brooke.W30@yandex.com
Resort Hotel,1,106,2016,3,13,24,1,3,Groups,PRT,84.0,ChristianRomero@comcast.net
Resort Hotel,0,222,2016,4,14,2,2,5,Online,GBR,42.19,AdamCampbell@verizon.com
Resort Hotel,0,186,2016,4,15,5,0,4,Online,DEU,52.2,LGriffin@protonmail.com
Resort Hotel,1,147,2016,4,18,29,2,2,Online,PRT,65.7,David.C@verizon.com
Resort Hotel,1,108,2016,4,18,29,2,2,Groups,PRT,84.0,Debra.Mckee@protonmail.com
Resort Hotel,1,101,2016,4,18,29,2,5,Groups,PRT,60.0,Randall_M@comcast.net
Resort Hotel,1,197,2016,4,18,30,1,1,Groups,PRT,85.0,David_Gardner@xfinity.com
Resort Hotel,0,235,2016,5,20,9,2,5,Online,IRL,65.7,EThompson37@gmail.com
Resort Hotel,0,265,2016,5,21,16,3,7,Offline,IRL,46.75,CourtneyWhite51@mail.com
Resort Hotel,1,7,2016,5,22,27,0,1,Groups,PRT,58.0,Lisa_Martinez40@yandex.com
Resort Hotel,1,136,2016,5,23,30,2,5,Online,PRT,73.71,Reeves.Edwin@protonmail.com
Resort Hotel,1,15,2016,6,24,9,2,4,Online,PRT,141.0,Kenneth_Williams80@att.com
Resort Hotel,1,11,2016,6,26,20,1,0,Direct,PRT,100.0,CarlaGonzalez@xfinity.com
Resort Hotel,1,191,2016,7,31,24,2,2,Offline,PRT,26.1,BRussell@protonmail.com
Resort Hotel,1,192,2016,7,31,30,2,5,Online,PRT,205.0,Zachary.C@yandex.com
Resort Hotel,1,28,2016,8,34,16,0,3,Online,BRA,219.0,William.J@comcast.net
Resort Hotel,1,73,2016,8,35,26,2,2,Online,ESP,211.0,Melissa.N@yandex.com
Resort Hotel,1,219,2016,8,35,27,2,5,Offline,PRT,91.55,GregoryPratt@gmail.com
Resort Hotel,1,88,2016,9,38,11,2,1,Online,CHE,148.4,Jones_Molly@mail.com
Resort Hotel,0,397,2016,9,39,21,0,4,Offline,CN,72.5,Amy_S@zoho.com
Resort Hotel,1,2,2016,10,42,12,0,2,Corporate,PRT,39.0,Smith.Spencer@hotmail.com
Resort Hotel,1,198,2016,10,42,15,2,5,Online,AUT,68.0,Linda_Soto@xfinity.com
Resort Hotel,0,7,2016,10,44,26,0,1,Corporate,PRT,63.0,TheresaMurphy55@verizon.com
Resort Hotel,1,31,2016,10,44,27,0,3,Online,ESP,75.0,Laurie_Woods@comcast.net
Resort Hotel,1,17,2016,10,45,30,1,0,Groups,PRT,63.0,George_L33@comcast.net
Resort Hotel,1,136,2016,11,47,14,3,7,Online,DEU,37.8,RichardLewis@gmail.com
Resort Hotel,1,90,2016,12,52,23,2,5,Online,GBR,82.0,Melissa_M@outlook.com
Resort Hotel,0,8,2016,9,40,27,0,2,Corporate,PRT,65.0,JEnglish@yandex.com
Resort Hotel,0,0,2015,11,46,12,0,1,Corporate,PRT,25.0,BrandonErickson@gmail.com
Resort Hotel,0,3,2016,1,5,26,0,2,Corporate,CYP,27.0,Amber_Rios@att.com
Resort Hotel,0,1,2016,12,52,22,0,1,Corporate,PRT,30.0,Barbara_Patel98@mail.com
Resort Hotel,1,265,2015,9,39,24,1,3,Groups,BEL,89.2,Cathy.D@hotmail.com
Resort Hotel,0,6,2015,11,46,9,1,3,Corporate,PRT,25.0,Laura.H@yandex.com
Resort Hotel,1,244,2015,9,36,2,2,5,Groups,IRL,8.0,PhD_Ethan26@gmail.com
Resort Hotel,0,96,2015,7,29,18,2,5,Offline,PRT,96.3,Gary_P@yahoo.com
Resort Hotel,0,40,2015,7,30,25,2,3,Online,ESP,134.0,JenniferSingh@zoho.com
Resort Hotel,0,32,2015,7,31,31,0,2,Online,PRT,120.6,RebeccaMacias@protonmail.com
Resort Hotel,0,174,2015,8,32,4,2,8,Direct,PRT,207.85,Powell.Jorge@protonmail.com
Resort Hotel,0,58,2015,8,33,12,0,3,Online,FRA,242.67,WendyMiller13@mail.com
Resort Hotel,0,68,2015,8,33,10,3,5,Offline,ESP,133.0,Terry.L@hotmail.com
Resort Hotel,0,83,2015,8,34,17,3,6,Direct,PRT,150.6,Dominic.S@yandex.com
Resort Hotel,1,288,2015,9,36,2,0,4,Online,PRT,110.7,Seth_Nguyen@yandex.com
Resort Hotel,0,25,2015,9,37,11,1,2,Online,NLD,135.67,Morrison.Robert@yahoo.com
Resort Hotel,0,11,2016,1,4,18,1,2,Corporate,PRT,38.0,IWatts@aol.com
Resort Hotel,0,203,2015,9,37,11,2,5,Offline,GBR,62.48,Johnson.Kenneth@comcast.net
Resort Hotel,0,88,2015,9,38,16,1,4,Online,ITA,93.17,Mr._I52@xfinity.com
Resort Hotel,0,58,2015,9,39,25,2,5,Offline,LTU,80.0,Krystal_Greene@att.com
Resort Hotel,1,7,2015,10,40,2,0,1,Direct,PRT,127.0,Justin.Jones@yandex.com
Resort Hotel,0,1,2015,10,41,5,1,5,Online,ESP,74.82,Aaron_Mora@yahoo.com
Resort Hotel,0,0,2015,12,53,28,1,0,Corporate,PRT,35.0,Murray.Beth@aol.com
Resort Hotel,1,289,2015,11,47,20,1,2,Groups,PRT,69.0,DylanII@comcast.net
Resort Hotel,0,24,2015,11,45,3,3,10,Corporate,CHE,40.0,Sara_C58@att.com
Resort Hotel,0,0,2015,11,48,23,1,0,Corporate,PRT,42.0,White_Pamela@att.com
Resort Hotel,1,273,2016,8,35,24,2,5,Offline,PRT,94.63,MaryWilson@verizon.com
Resort Hotel,0,1,2015,12,49,1,0,2,Offline,PRT,25.0,Harris_Caitlyn@gmail.com
Resort Hotel,0,7,2015,12,49,5,2,1,Online,ESP,97.02,Waters_Bryan27@mail.com
Resort Hotel,1,92,2016,2,9,26,1,2,Groups,PRT,79.0,Oliver_Michael39@aol.com
Resort Hotel,0,23,2015,12,50,11,0,1,Online,ESP,48.0,Beth.G@zoho.com
Resort Hotel,0,0,2015,12,50,11,0,2,Direct,FRA,46.0,Olivia.P@aol.com
Resort Hotel,0,4,2015,12,53,27,1,0,Offline,PRT,25.0,MarieSanders@comcast.net
Resort Hotel,0,146,2015,12,52,22,2,5,Online,ESP,38.11,Hudson.David@aol.com
Resort Hotel,0,1,2016,1,1,2,1,1,Online,ESP,48.0,Jennifer_B@protonmail.com
Resort Hotel,0,0,2016,3,11,10,0,1,Direct,PRT,30.0,Roger_O@mail.com
Resort Hotel,0,1,2016,3,10,3,0,1,Online,PRT,48.0,Deborah.Kaufman47@gmail.com
Resort Hotel,0,2,2016,2,6,5,0,2,Online,ESP,48.0,TRogers@mail.com
Resort Hotel,0,0,2016,10,43,19,0,1,Online,ESP,66.0,Guerrero.Kendra@gmail.com
Resort Hotel,0,6,2016,2,9,26,0,2,Direct,PRT,85.0,Briggs.Nichole92@gmail.com
Resort Hotel,0,29,2016,2,9,27,2,5,Offline,GBR,26.1,Matthew.Henderson@verizon.com
Resort Hotel,0,17,2016,3,11,6,2,1,Offline,IRL,34.56,Ariana_Hickman33@xfinity.com
Resort Hotel,0,44,2016,3,11,12,0,1,Online,ESP,48.0,Jonathan_Jr.93@zoho.com
Resort Hotel,0,0,2016,3,12,15,0,1,Online,CHN,58.0,RMartin@yahoo.com
Resort Hotel,0,29,2016,3,12,16,0,3,Direct,ESP,40.0,PeterStrong@comcast.net
Resort Hotel,0,46,2016,3,12,19,2,1,Offline,ESP,46.0,CWhite@att.com
Resort Hotel,0,52,2016,3,12,17,2,5,Online,SWE,42.28,Chad_Shannon@xfinity.com
Resort Hotel,0,5,2016,3,13,20,2,2,Offline,GBR,41.4,Paula.Clark@outlook.com
Resort Hotel,0,0,2016,3,14,27,1,0,Direct,NLD,84.0,Michael.Keith@mail.com
Resort Hotel,0,17,2016,4,15,7,0,2,Offline,GBR,53.1,Simpson_Alison30@aol.com
Resort Hotel,0,0,2016,4,16,15,2,4,Direct,BEL,41.65,Ryan_Schmidt@hotmail.com
Resort Hotel,0,46,2016,4,16,15,2,5,Direct,BEL,68.0,James_G@aol.com
Resort Hotel,0,88,2016,4,16,15,2,5,Offline,FIN,69.7,Pierce_Jonathon43@att.com
Resort Hotel,0,55,2016,4,17,17,2,3,Offline,IRL,43.4,LukeLee@xfinity.com
Resort Hotel,0,100,2016,4,17,23,2,5,Offline,GBR,37.4,RuthMurray@zoho.com
Resort Hotel,0,197,2016,4,18,30,1,1,Groups,HUN,54.5,ATodd74@protonmail.com
Resort Hotel,0,0,2016,5,20,10,0,1,Direct,ESP,79.0,Nathan_Lawrence@hotmail.com
Resort Hotel,0,468,2016,5,20,12,0,2,Groups,FRA,67.0,Jonathan.F@hotmail.com
Resort Hotel,0,207,2016,5,20,8,2,5,Online,GBR,81.2,Shannon_R83@comcast.net
Resort Hotel,0,0,2016,5,20,13,0,2,Direct,ESP,85.0,Karen_Perez@att.com
Resort Hotel,0,68,2016,6,25,17,2,2,Online,ESP,119.0,Kyle.P20@outlook.com
Resort Hotel,0,166,2016,6,27,30,2,8,Offline,GBR,90.2,SusanBennett51@yandex.com
Resort Hotel,0,223,2016,7,28,4,2,5,Online,ROU,82.71,Flores_Amber@hotmail.com
Resort Hotel,0,171,2016,7,27,2,4,10,Offline,NOR,119.7,Lambert.Melissa15@mail.com
Resort Hotel,0,15,2016,7,30,17,2,4,Direct,PRT,243.0,John.Lopez34@xfinity.com
Resort Hotel,0,103,2016,7,30,23,2,5,Online,CHE,182.0,APena@hotmail.com
Resort Hotel,0,194,2016,8,33,7,2,2,Offline,PRT,97.4,Stewart_Troy12@gmail.com
Resort Hotel,0,193,2016,8,34,20,2,5,Offline,PRT,157.0,DGreer@outlook.com
Resort Hotel,0,12,2016,10,41,8,0,1,Direct,PRT,120.0,WBrady@outlook.com
Resort Hotel,0,1,2016,10,42,10,1,3,Online,CHE,135.0,Darren.Sullivan@gmail.com
Resort Hotel,0,363,2016,10,42,11,0,5,Groups,GBR,60.0,Roberts.Debra@aol.com
Resort Hotel,0,2,2016,10,43,19,0,1,Online,PRT,75.0,Diane_P@yahoo.com
Resort Hotel,0,91,2016,10,43,16,2,4,Online,IRL,60.0,Karen_Anderson57@mail.com
Resort Hotel,0,156,2016,10,43,22,2,5,Offline,GBR,55.0,Tanner.Susan@mail.com
Resort Hotel,0,44,2016,11,47,15,0,2,Online,GBR,37.8,Marcus.Mcintosh@aol.com
Resort Hotel,0,16,2016,11,48,26,0,1,Online,PRT,78.0,Moore_Linda@aol.com
Resort Hotel,0,58,2016,11,48,23,2,5,Offline,FRA,35.0,Leonard_Lauren@xfinity.com
Resort Hotel,0,60,2016,12,49,2,0,2,Online,ESP,99.0,Nicole_Moyer@att.com
Resort Hotel,0,13,2016,12,50,6,1,5,Offline,PRT,50.0,James.F@gmail.com
Resort Hotel,0,49,2016,12,50,8,0,3,Direct,ESP,97.2,Stephen_Y39@protonmail.com
Resort Hotel,0,2,2016,12,51,14,0,1,Corporate,PRT,30.0,Theresa.H@xfinity.com
Resort Hotel,0,40,2016,12,49,1,4,10,Offline,FRA,64.0,Cisneros_Joshua@yahoo.com
Resort Hotel,0,10,2016,12,51,15,0,1,Online,NLD,43.0,Michael_Craig@verizon.com
Resort Hotel,0,3,2016,12,51,17,0,1,Direct,PRT,39.0,DavidCollins@protonmail.com
Resort Hotel,0,15,2016,12,51,16,2,3,Online,GBR,31.41,JGutierrez@zoho.com
Resort Hotel,0,3,2016,12,51,12,3,9,Corporate,PRT,27.0,CHamilton23@zoho.com
Resort Hotel,0,128,2016,12,53,30,0,2,Groups,PRT,340.0,Stone_Michael@outlook.com
Resort Hotel,0,196,2016,12,53,30,1,2,Groups,PRT,114.0,RavenThomas43@outlook.com
City Hotel,1,97,2015,7,27,3,0,2,Offline,PRT,63.75,Dr._P@gmail.com
City Hotel,0,132,2015,7,30,23,0,1,Groups,PRT,90.0,James_S@zoho.com
City Hotel,1,36,2015,8,32,7,0,2,Groups,PRT,62.0,JonathanGrant@outlook.com
City Hotel,0,16,2015,8,32,8,2,2,Groups,ESP,62.0,Burns_Timothy@att.com
City Hotel,1,39,2015,8,33,14,0,2,Offline,PRT,101.5,Nelson_Renee84@yandex.com
City Hotel,0,39,2015,8,33,14,0,2,Offline,DEU,109.0,JHarris@aol.com
City Hotel,1,0,2015,8,33,14,0,2,Offline,PRT,109.0,Jones.Jeremy91@xfinity.com
City Hotel,0,39,2015,8,33,14,0,2,Offline,DEU,109.0,Johns.Patrick@yandex.com
City Hotel,0,40,2015,8,33,15,2,2,Groups,ESP,60.0,CrystalWilliams38@att.com
City Hotel,1,1,2015,8,34,18,0,1,Direct,PRT,114.0,MichaelLyons@protonmail.com
City Hotel,0,120,2015,8,34,20,2,5,Offline,PRT,88.38,Ricardo_A@gmail.com
City Hotel,0,3,2015,9,36,3,0,2,Online,BEL,114.5,Christian_Charles@gmail.com
City Hotel,0,67,2015,9,37,6,2,2,Direct,FRA,80.0,Jesse_M@xfinity.com
City Hotel,0,0,2015,9,37,8,0,1,Direct,PRT,114.0,David.Johnson@zoho.com
City Hotel,0,168,2015,9,37,11,0,2,Groups,PRT,60.0,Terry.Brennan@mail.com
City Hotel,0,168,2015,9,37,11,0,2,Groups,PRT,60.0,Craig.Flores@hotmail.com
City Hotel,0,14,2015,9,38,15,0,1,Online,PRT,96.0,Kara.Krueger31@yandex.com
City Hotel,1,152,2015,9,38,16,2,4,Offline,PRT,136.68,Pamela.M@aol.com
City Hotel,1,88,2015,9,39,26,2,2,Groups,PRT,170.0,Thompson.David@outlook.com
City Hotel,1,33,2015,9,39,26,2,3,Offline,PRT,57.92,TinaSnyder21@xfinity.com
City Hotel,0,66,2015,10,41,9,1,2,Offline,PRT,75.0,Smith_Stephen@yahoo.com
City Hotel,1,73,2015,10,42,11,2,5,Online,PRT,89.25,Dickson_Sean@aol.com
City Hotel,0,0,2015,10,42,15,0,0,Offline,PRT,0.0,Brittany.Larson@zoho.com
City Hotel,0,69,2015,10,44,25,2,1,Groups,PRT,85.67,Lee.B@yandex.com
City Hotel,0,72,2015,10,44,28,0,3,Groups,ISR,85.67,Cassandra.T43@outlook.com
City Hotel,0,67,2015,11,45,1,2,1,Offline,GBR,32.71,Mary.Marsh30@yahoo.com
City Hotel,1,85,2015,11,45,7,1,1,Groups,PRT,111.0,Thomas_Dawn72@outlook.com
City Hotel,1,105,2015,11,48,26,0,3,Online,PRT,72.25,Kaylee_S@yandex.com
City Hotel,0,15,2015,12,49,4,2,2,Online,ESP,104.5,Daniel.Mueller@gmail.com
City Hotel,0,2,2015,12,51,16,0,1,Direct,PRT,85.0,Emily.C@outlook.com
City Hotel,0,4,2016,1,1,2,1,1,Online,IRL,97.0,Bradley_Cheryl18@outlook.com
City Hotel,0,27,2016,1,3,10,1,0,Online,IRL,89.0,Nash_Brian@mail.com
City Hotel,1,38,2016,1,3,14,0,3,Online,FRA,78.3,SusanStafford44@att.com
City Hotel,1,151,2016,1,4,19,0,3,Offline,PRT,80.0,Melissa_Cunningham@att.com
City Hotel,0,38,2016,2,7,13,2,1,Direct,FRA,67.5,EOsborne@yandex.com
City Hotel,1,0,2016,2,9,27,0,1,Offline,PRT,60.0,Simpson.Patricia@outlook.com
City Hotel,1,48,2016,3,11,7,1,3,Online,POL,73.95,Danielle.Lopez@att.com
City Hotel,1,393,2016,3,12,19,2,1,Groups,PRT,62.8,Grant_Jonathan63@protonmail.com
City Hotel,1,393,2016,3,12,19,2,1,Groups,PRT,70.53,Sheila.E@outlook.com
City Hotel,1,57,2016,3,14,30,0,4,Online,HUN,76.76,Hubbard.Sarah@xfinity.com
City Hotel,1,40,2016,4,14,1,1,2,Online,ESP,107.1,Marie.Ramirez@att.com
City Hotel,1,79,2016,4,14,2,1,1,Online,AUT,87.3,Nguyen.Kyle@yandex.com
City Hotel,1,104,2016,4,14,2,2,4,Online,PRT,82.45,DestinyGraham@zoho.com
City Hotel,1,55,2016,4,15,6,0,1,Offline,PRT,80.0,Luis.Smith@outlook.com
City Hotel,1,275,2016,4,17,17,2,0,Offline,PRT,110.0,Andrea.Torres96@zoho.com
City Hotel,1,168,2016,4,17,22,1,2,Offline,PRT,85.0,ANeal@yahoo.com
City Hotel,1,146,2016,4,18,24,2,0,Offline,PRT,95.0,Renee.Glass@outlook.com
City Hotel,1,146,2016,4,18,24,2,0,Offline,PRT,95.0,George.Harrison@comcast.net
City Hotel,1,106,2016,4,18,27,0,4,Online,FRA,85.0,Mcdowell_Dr.@att.com
City Hotel,1,160,2016,4,18,27,2,4,Offline,PRT,90.0,Moore_Nicholas@hotmail.com
City Hotel,1,443,2016,4,18,29,0,1,Offline,PRT,60.0,Dr..D@zoho.com
City Hotel,1,15,2016,4,18,29,0,2,Online,ESP,177.0,MichaelHughes@yandex.com
City Hotel,1,19,2016,4,18,29,1,2,Online,ESP,217.67,Amanda.W@aol.com
City Hotel,1,110,2016,4,18,30,2,2,Online,ITA,89.25,John_Spence@zoho.com
City Hotel,1,84,2016,5,21,16,1,2,Online,AUS,126.9,Sharon.Frost@verizon.com
City Hotel,1,451,2016,5,21,16,1,2,Groups,PRT,60.0,MichaelPugh@mail.com
City Hotel,1,323,2016,5,21,17,0,4,Offline,PRT,70.0,Devin_E78@att.com
City Hotel,1,211,2016,5,21,20,0,2,Offline,PRT,100.0,Welch.Andrew91@yahoo.com
City Hotel,1,65,2016,5,22,23,1,1,Direct,PRT,85.0,JSmall94@protonmail.com
City Hotel,1,158,2016,5,22,24,0,2,Groups,PRT,130.0,Tracy.Anderson43@mail.com
City Hotel,1,158,2016,5,22,24,0,2,Groups,PRT,130.0,Lopez.Sarah@aol.com
City Hotel,0,316,2016,5,22,26,0,3,Groups,AUT,110.0,Palmer.Eric@yahoo.com
City Hotel,0,316,2016,5,22,26,0,3,Groups,PRT,110.0,Charles.B@comcast.net
City Hotel,0,316,2016,5,22,26,0,3,Groups,AUT,110.0,KTerrell84@aol.com
City Hotel,1,57,2016,6,23,3,0,1,Online,CHN,126.36,Erin_W17@aol.com
City Hotel,1,177,2016,6,23,3,0,2,Offline,PRT,100.0,Kevin.Williams@yandex.com
City Hotel,1,213,2016,6,24,7,0,3,Offline,PRT,130.0,Ball_Jacob@verizon.com
City Hotel,1,87,2016,6,24,8,2,5,Online,PRT,93.55,Brandi.Larson@verizon.com
City Hotel,1,337,2016,6,24,9,0,2,Groups,PRT,62.0,Roberto_S@att.com
City Hotel,1,69,2016,6,25,12,2,4,Offline,PRT,120.0,Collins_Jonathan@hotmail.com
City Hotel,1,11,2016,6,25,14,0,3,Corporate,PRT,90.0,Lindsey_F@hotmail.com
City Hotel,1,71,2016,6,25,14,0,3,Offline,PRT,120.0,Fitzgerald_Rachael78@protonmail.com
City Hotel,1,81,2016,6,26,23,0,1,Online,ISR,90.9,Brock_Daniel79@verizon.com
City Hotel,1,26,2016,6,27,26,2,1,Online,DEU,137.67,Jason_Salazar@yandex.com
City Hotel,1,77,2016,6,27,27,1,0,Direct,CN,128.7,Joseph_R57@aol.com
City Hotel,1,167,2016,6,27,28,0,4,Online,PRT,62.18,Jamie_B@zoho.com
City Hotel,1,22,2016,7,27,1,1,2,Online,MAR,168.3,Harris_Spencer@hotmail.com
City Hotel,1,179,2016,7,30,17,1,0,Online,GBR,85.5,Taylor.Graham@xfinity.com
City Hotel,1,12,2016,7,30,20,0,1,Online,DEU,89.0,Taylor.Ortiz@yahoo.com
City Hotel,1,180,2016,7,30,23,1,1,Online,GBR,96.3,Andrew_Salinas@outlook.com
City Hotel,1,178,2016,8,33,10,0,4,Online,BEL,89.25,William.Perez@verizon.com
City Hotel,1,138,2016,8,34,16,0,3,Direct,PRT,121.2,DDS_Morgan@hotmail.com
City Hotel,1,128,2016,8,34,17,1,4,Online,ESP,122.4,Dustin.Thompson@att.com
City Hotel,1,187,2016,8,34,19,1,2,Online,IRL,105.3,Jennifer.F44@outlook.com
City Hotel,1,419,2016,9,36,1,0,2,Groups,PRT,62.0,Benjamin.L@aol.com
City Hotel,1,133,2016,9,36,3,2,1,Online,ITA,118.8,Mary.W@comcast.net
City Hotel,1,61,2016,9,37,6,0,2,Online,ESP,120.6,RobertChristian@yahoo.com
City Hotel,1,140,2016,9,37,7,0,2,Online,IRL,116.1,Lane_Jennifer@yandex.com
City Hotel,1,66,2016,9,37,8,1,3,Online,CHE,149.4,Jose.Fisher58@mail.com
City Hotel,1,178,2016,9,37,9,0,2,Groups,PRT,135.0,Douglas_Contreras@hotmail.com
City Hotel,1,198,2016,9,37,9,1,2,Offline,PRT,90.0,Hall.Jamie@mail.com
City Hotel,1,4,2016,9,38,13,0,2,Online,PRT,124.36,Corey.P@gmail.com
City Hotel,0,0,2016,9,38,13,0,2,Corporate,PRT,65.0,Shannon_Phillips@yandex.com
City Hotel,1,103,2016,9,38,13,0,4,Online,LUX,168.3,Kathleen_J@protonmail.com
City Hotel,1,433,2016,9,38,15,0,2,Groups,PRT,62.0,WHolden@comcast.net
City Hotel,1,71,2016,9,39,20,0,2,Offline,PRT,80.75,Kelly_Shaffer96@aol.com
City Hotel,1,130,2016,9,40,25,3,5,Online,ESP,140.4,William_M28@yandex.com
City Hotel,0,418,2016,9,40,26,1,2,Offline,DEU,107.0,Bryan.Brown@xfinity.com
City Hotel,1,214,2016,9,40,29,0,3,Online,ITA,120.9,Brewer.Sheri@att.com
City Hotel,1,179,2016,10,40,1,2,1,Online,IRL,108.9,Mr..Wagner@att.com
City Hotel,1,275,2016,10,41,5,1,4,Offline,PRT,90.0,Thornton_Tony@yandex.com
City Hotel,1,454,2016,10,41,6,0,2,Groups,PRT,62.0,Julie_Carr@hotmail.com
City Hotel,1,143,2016,10,41,6,0,3,Online,ITA,151.2,Phillips_Gary@verizon.com
City Hotel,1,338,2016,10,41,7,1,2,Offline,PRT,80.0,Jon.J80@aol.com
City Hotel,1,314,2016,10,42,12,0,3,Offline,PRT,75.0,SReynolds71@aol.com
City Hotel,1,37,2016,10,42,13,0,3,Offline,PRT,105.0,Krista_Zavala@hotmail.com
City Hotel,1,37,2016,10,42,13,0,3,Offline,PRT,105.0,Shelby_C51@gmail.com
City Hotel,1,286,2016,10,43,16,1,0,Offline,PRT,90.0,Samantha_Evans@att.com
City Hotel,1,468,2016,10,43,20,0,2,Groups,PRT,62.0,Tricia.Dillon@verizon.com
City Hotel,1,87,2016,10,44,23,2,2,Online,DNK,118.35,Anthony.C@hotmail.com
City Hotel,1,93,2016,10,44,27,0,2,Online,BRA,90.9,Andrew_G60@yandex.com
City Hotel,1,275,2016,10,44,28,2,2,Online,DEU,90.95,Garner.Lori31@verizon.com
City Hotel,1,150,2016,10,45,30,2,0,Online,BRA,80.1,Alex.D@hotmail.com
City Hotel,1,75,2016,10,45,30,2,0,Offline,PRT,105.0,Jessica.W@xfinity.com
City Hotel,1,304,2016,11,45,3,0,3,Offline,PRT,89.0,AnnGonzales65@yahoo.com
City Hotel,1,304,2016,11,45,3,0,3,Offline,PRT,89.0,JSoto@yandex.com
City Hotel,1,211,2016,11,47,18,0,1,Online,FRA,78.3,Pamela_Brown@aol.com
City Hotel,1,79,2016,11,49,30,0,4,Online,ITA,88.4,MBartlett18@zoho.com
City Hotel,1,36,2016,12,51,16,0,2,Online,BGD,154.0,James_R@zoho.com
City Hotel,1,531,2016,12,52,22,0,2,Groups,PRT,62.8,PDuarte@comcast.net
City Hotel,1,20,2016,12,53,25,2,0,Online,USA,88.0,Brandi_Vance25@gmail.com
City Hotel,1,15,2016,12,53,27,0,1,Groups,PRT,65.0,John.Martin@hotmail.com
City Hotel,1,332,2015,9,38,14,1,1,Groups,PRT,62.0,Tina_Jackson95@mail.com
City Hotel,1,359,2015,10,42,11,2,0,Groups,PRT,60.0,William.R@yandex.com
City Hotel,1,359,2015,10,42,11,2,0,Groups,PRT,60.0,MPope@verizon.com
City Hotel,0,2,2016,1,5,27,0,1,Complementary,PRT,0.0,LaceyTran77@aol.com
City Hotel,1,199,2015,8,33,10,1,5,Online,PRT,76.5,Daniel.J@aol.com
City Hotel,1,238,2015,9,38,18,2,3,Online,PRT,89.25,Hamilton_Ralph@outlook.com
City Hotel,1,260,2015,7,27,4,2,2,Groups,PRT,62.0,Wood_Laura70@gmail.com
City Hotel,1,268,2015,7,29,12,2,1,Offline,PRT,82.0,Steven.V@comcast.net
City Hotel,1,311,2015,8,35,24,1,1,Groups,PRT,60.0,John.Vazquez@yahoo.com
City Hotel,1,281,2015,7,30,25,2,2,Groups,PRT,62.0,James_Cox@comcast.net
City Hotel,1,295,2015,8,32,8,2,2,Groups,PRT,62.0,LPatterson@gmail.com
City Hotel,1,323,2015,9,36,5,2,2,Groups,PRT,62.0,KimberlyBlackburn@xfinity.com
City Hotel,1,180,2015,7,30,19,2,5,Online,PRT,76.5,SYang@hotmail.com
City Hotel,1,336,2015,9,38,18,0,2,Offline,PRT,101.5,JBowman@comcast.net
Resort Hotel,0,41,2015,7,30,20,1,4,Offline,ESP,104.0,Ronnie_S@att.com
Resort Hotel,0,136,2015,8,33,10,1,5,Online,PRT,179.1,Brian.Mueller@att.com
Resort Hotel,1,12,2015,8,34,16,1,0,Corporate,PRT,184.45,DavidGarza30@protonmail.com
Resort Hotel,1,151,2015,8,34,16,4,6,Offline,PRT,96.3,Cassidy_M81@aol.com
Resort Hotel,0,46,2015,8,34,22,2,5,Offline,PRT,160.43,Alfred.S@protonmail.com
Resort Hotel,1,30,2015,8,35,28,1,2,Direct,PRT,152.0,Matthew.G@protonmail.com
Resort Hotel,0,104,2015,9,36,2,1,4,Online,GBR,71.69,Byrd.Wendy@att.com
